"region","c_price","discount_rate","allow_eor","early_adoption","plant_mw_th","technology","area_best_km2","area_viable_km2","biomass_processed_yr_mg","npv_min","npv_max","npv_mean","mean_co2_transport_distance_km","mean_biomass_transport_distance_km","mean_capital_cost_mg","mean_om_cost_mg","mean_biomass_cost_mg","mean_co2_transport_cost_mg","mean_net_cdr","mean_carbon_removal_revenue_mg","mean_electricity_production_mwh","mean_electricity_revenue_mg","mean_agronomic_revenue_mg","mean_lcoe_usd_mwh","mean_cost_of_co2_avoided","mean_abatement_efficiency","mean_total_capex_m"
"India",50,0.02,FALSE,TRUE,150,"BES",2222566.17932943,2222566.17932943,108098534.023947,9.99587107795907,42.3908969939591,24.4152771032426,NA,43.3333333333333,30.5405906419817,1.46594835081512,44.5,0,0.846547494615137,42.3273747307527,1.472501178,58.5944413652757,NA,51.9568609763087,90.3747745749356,0,147.863242123301
"India",50,0.02,FALSE,TRUE,150,"BECCS",97250.3076476194,97250.3076476194,7136300.53320563,10.4758431866836,66.4423446872411,41.1948594318003,192.35233055542,43.3333333333333,38.8009100775612,1.94004550387806,44.5,48.5077511345382,2.37382210608525,118.691105304261,1.3743344328,56.2524608435176,NA,97.3188938033697,56.3431886379003,1.498625066973,187.855841711075
"India",50,0.02,FALSE,TRUE,150,"BEBCS",591565.116430763,591565.116430763,44756617.2063815,10.011823128832,71.4488328164718,35.9204896402551,NA,43.3333333333333,52.6939460458064,21.4876049172528,44.5,0,1.05870467018627,52.9352335093136,0.75264329023612,29.053610764143,72.6131963298573,61.2087495242922,112.103920892116,2.00476305025593,250.893262841323
"US",100,0.02,FALSE,TRUE,150,"BES",934773.533509003,425535.481250508,486981.871971946,-59.7997002249801,64.211655575074,1.7600520172983,NA,43.3333333333333,30.5405906419817,1.46594835081512,106.56,0,0.434045707266808,43.4045707266812,1.472501178,96.9220202834147,NA,94.1028374462848,380.266865034329,0,147.863242123301
"US",100,0.02,FALSE,TRUE,150,"BECCS",2078710.62588436,1850921.90088259,7461220.78235467,-44.2181089894443,152.285985466926,48.5677005881154,472.08439949794,43.3333333333333,38.8009100775612,1.94004550387806,106.56,84.4976432587952,2.12913063343872,212.913063343884,1.3743344328,67.4532360844639,NA,168.662440020497,109.695690753928,1.34414812717105,187.855841711075
"US",100,0.02,FALSE,TRUE,150,"BEBCS",2578232.66610199,1738871.65290402,2192198.83195301,-58.4488879798585,89.7339698775282,7.50539403384869,NA,43.3333333333333,52.6939460458064,21.4876049172528,106.56,0,0.942521651182003,94.2521651182004,0.75264329023612,36.7174365257412,57.2773433529674,164.040800219395,193.272082350388,1.55231276673163,250.893262841323
"China",100,0.02,FALSE,TRUE,150,"BES",705122.322572607,705122.322572607,39163330.3734635,7.3850026894093,42.7250309614093,24.2802206804827,NA,43.3333333333333,30.5405906419817,1.46594835081512,46.5,0,0.564415181222097,56.4415181222106,1.472501178,46.3452415510691,NA,53.3150941851381,139.093599188487,0,147.863242123301
"China",100,0.02,FALSE,TRUE,150,"BECCS",553734.078880234,553734.078880234,58525238.9212918,29.8694452116416,155.234131974378,96.0118494768487,438.456230343989,43.3333333333333,38.8009100775612,1.94004550387806,46.5,80.171095413344,2.11049861358512,211.049861358485,1.3743344328,52.3740391131275,NA,121.81318243894,79.3234593556096,1.3323854883745,187.855841711075
"China",100,0.02,FALSE,TRUE,150,"BEBCS",3788409.21556299,3788409.21556299,156631844.638919,7.497496085275,111.123728793654,48.2849356621001,NA,43.3333333333333,52.6939460458064,21.4876049172528,46.5,0,0.996686860457717,99.6686860457721,0.75264329023612,23.5674192179051,45.7303813614761,99.5839205290318,121.327508724138,1.63647683371465,250.893262841323
"Europe",100,0.02,FALSE,TRUE,150,"BES",2444271.39914668,1992407.97825,53737388.7129547,-56.8645894121696,122.947611193297,21.384867038383,NA,43.3333333333333,30.5405906419817,1.46594835081512,71.516,0,0.263236188548184,26.3236188548197,1.472501178,98.5837871763689,NA,70.3038751611762,948.160159042218,0,147.863242123301
"Europe",100,0.02,FALSE,TRUE,150,"BECCS",1001044.62523221,924592.900530706,29170467.0576649,-50.5146094788454,130.687010130403,51.0060148382903,472.475141446693,43.3333333333333,38.8009100775612,1.94004550387806,71.516,86.6519672936648,1.64270843247384,164.270843247444,1.3743344328,85.6440944660036,NA,144.731091740063,121.009579642625,1.03706340433954,187.855841711075
"Europe",100,0.02,FALSE,TRUE,150,"BEBCS",1330468.32534832,493956.537125828,9835176.12067589,-42.936962589036,107.764908985961,-13.1230138372462,NA,43.3333333333333,52.6939460458064,21.4876049172528,71.516,0,0.772890549340039,77.2890549340033,0.75264329023612,33.5496515056735,21.7358306861369,164.701820749691,189.686209684789,1.21587486068695,250.893262841323
"India",100,0.02,FALSE,TRUE,150,"BES",1462324.19260556,1462324.19260556,60640915.1900013,52.3232458087149,84.718271724715,67.0693047585205,NA,43.3333333333333,30.5405906419817,1.46594835081512,44.5,0,0.84654749461515,84.654749461534,1.472501178,58.9210942897917,NA,51.9568609763087,90.3747745749022,0,147.863242123301
"India",100,0.02,FALSE,TRUE,150,"BECCS",704928.816888119,704928.816888119,46283302.5247291,55.4626194959742,185.133449991502,104.740199626017,550.535392525862,43.3333333333333,38.8009100775612,1.94004550387806,44.5,101.556545034334,2.37382210608497,237.382210608551,1.3743344328,54.1554896332684,NA,135.918518926432,78.6906062324229,1.49862506697291,187.855841711075
"India",100,0.02,FALSE,TRUE,150,"BEBCS",744128.593914065,744128.593914065,53067234.048804,52.4870910152048,123.871574023669,83.9113999771915,NA,43.3333333333333,52.6939460458064,21.4876049172528,44.5,0,1.06153258568561,106.153258568561,0.75264329023612,29.2848447914544,67.1548475802358,68.4609881616804,111.816127819266,1.99977984653314,250.893262841323
"US",150,0.02,FALSE,TRUE,150,"BES",143323.823724557,140532.950718387,208072.328320859,-50.5436558416952,66.9195206345737,60.993042965953,NA,43.3333333333333,30.5405906419817,1.46594835081512,106.56,0,0.337480010883249,50.6220016324872,1.472501178,148.937580326264,NA,94.1028374462848,448.383264597547,0,147.863242123301
"US",150,0.02,FALSE,TRUE,150,"BECCS",3882127.45727645,3859025.4463122,14028457.0709064,-24.9200803782884,281.968700881887,117.149043884292,772.568121334666,43.3333333333333,38.8009100775612,1.94004550387806,106.56,117.1850161515,2.08285490281699,312.428235422531,1.3743344328,69.2067801947165,NA,192.446587541353,128.189432523579,1.31493365076821,187.855841711075
"US",150,0.02,FALSE,TRUE,150,"BEBCS",1566265.54449434,1443742.52878301,1551971.64283046,-24.2491368121661,135.395038973402,51.4034856581987,NA,43.3333333333333,52.6939460458064,21.4876049172528,106.56,0,0.944076825760797,141.61152386412,0.75264329023612,38.4270155246179,52.1064972325225,170.911048300425,193.622366553054,1.51968284519746,250.893262841323
"China",150,0.02,FALSE,TRUE,150,"BES",18390.569847376,18390.569847376,1593398.2844332,35.6057617505124,63.8777843681124,47.6836180036986,NA,43.3333333333333,30.5405906419817,1.46594835081512,46.5,0,0.56441518122206,84.6622771833095,1.472501178,41.5278798131864,NA,53.3150941851381,139.093599188484,0,147.863242123301
"China",150,0.02,FALSE,TRUE,150,"BECCS",1226373.13681827,1226373.13681827,117993940.562407,54.3006088747636,260.759062653629,156.197911729234,782.802116693579,43.3333333333333,38.8009100775612,1.94004550387806,46.5,123.750403960942,2.11049861358451,316.574792037724,1.3743344328,50.6144792338649,NA,153.522573914209,99.9722805711663,1.33238548837462,187.855841711075
"China",150,0.02,FALSE,TRUE,150,"BEBCS",3802501.91035031,3802501.91035031,134733075.086834,44.4449190227071,164.128979483758,92.599011434872,NA,43.3333333333333,52.6939460458064,21.4876049172528,46.5,0,1.01105856049105,151.658784073659,0.75264329023612,23.0305216572975,38.5912566669696,109.069323225264,119.647924409981,1.62243091406613,250.893262841323
"Europe",150,0.02,FALSE,TRUE,150,"BES",460679.010906102,450780.257380097,12663905.9392104,-55.623132291856,189.062648590344,66.7345445331437,NA,43.3333333333333,30.5405906419817,1.46594835081512,71.516,0,0.495279994994972,74.291999249243,1.472501178,95.9650842767018,NA,70.3038751611762,537.217137772233,0,147.863242123301
"Europe",150,0.02,FALSE,TRUE,150,"BECCS",2349205.14429776,2343912.21262508,61669950.040546,-53.5440467819906,212.264985340385,93.7897454568326,960.257423400706,43.3333333333333,38.8009100775612,1.94004550387806,71.516,138.065033643972,1.72160610017658,258.240915026626,1.3743344328,85.870819655713,NA,182.140520714027,144.8817016527,1.08687253799029,187.855841711075
"Europe",150,0.02,FALSE,TRUE,150,"BEBCS",1965900.19452328,1895578.83998441,32887381.461381,-6.08135781708779,163.930769010436,31.4359236523338,NA,43.3333333333333,52.6939460458064,21.4876049172528,71.516,0,0.782266295897943,117.339944384691,0.75264329023612,40.951333200195,18.8421970304995,168.546448999454,187.930259719962,1.25399557040595,250.893262841323
"India",150,0.02,FALSE,TRUE,150,"BES",35810.9493872097,35810.9493872097,198548.499028792,106.430629963471,108.197631377071,106.498591556301,NA,43.3333333333333,30.5405906419817,1.46594835081512,44.5,0,0.846547494615119,126.982124192268,1.472501178,56.0230063568306,NA,51.9568609763087,90.3747745749105,0,147.863242123301
"India",150,0.02,FALSE,TRUE,150,"BECCS",2368652.55763987,2368652.55763987,126870600.390569,107.473856668369,303.824555295763,176.54247992136,975.51882959832,43.3333333333333,38.8009100775612,1.94004550387806,44.5,148.881931029044,2.37382210608488,356.073315912844,1.3743344328,54.5920506190626,NA,170.353649754297,98.6269720929449,1.49862506697251,187.855841711075
"India",150,0.02,FALSE,TRUE,150,"BEBCS",506918.096380757,506918.096380757,32922302.8739359,106.511228124416,176.294315230865,136.893635637039,NA,43.3333333333333,52.6939460458064,21.4876049172528,44.5,0,1.07274894916481,160.912342374721,0.75264329023612,29.4005726812954,65.26227154408,70.9755605503644,110.748497745069,1.98236964305816,250.893262841323
"US",200,0.02,FALSE,TRUE,150,"BES",19741.5447283595,17318.201185921,47838.3730850311,-41.2876114584103,81.4231639836972,66.7055633864273,NA,43.3333333333333,30.5405906419817,1.46594835081512,106.56,0,0.286927054273872,57.3854108547744,1.472501178,147.88669152445,NA,94.1028374462848,490.750092110421,0,147.863242123301
"US",200,0.02,FALSE,TRUE,150,"BECCS",4808216.01967261,4808216.01967261,15227203.6432991,23.2012492722019,411.651416296848,206.439469332637,931.750432500008,43.3333333333333,38.8009100775612,1.94004550387806,106.56,131.245143018115,2.07732185981574,415.464371963088,1.3743344328,69.5211959690625,NA,202.677086414883,135.302795712848,1.3114405680655,187.855841711075
"US",200,0.02,FALSE,TRUE,150,"BEBCS",763759.261094165,763759.261094165,582272.315237622,16.4942004959517,181.056108069276,83.2953550574383,NA,43.3333333333333,52.6939460458064,21.4876049172528,106.56,0,0.908038551195812,181.607710239162,0.75264329023612,43.6535644098048,38.775631371532,188.623111948543,200.817746818011,1.44046720157918,250.893262841323
"China",200,0.02,FALSE,TRUE,150,"BES",5404.91715977801,5404.91715977801,149330.969765389,63.8265208116154,84.4415373036154,74.1906637183077,NA,43.3333333333333,30.5405906419817,1.46594835081512,46.5,0,0.564415181222061,112.883036244412,1.472501178,39.8141664666923,NA,53.3150941851381,139.093599188484,0,147.863242123301
"China",200,0.02,FALSE,TRUE,150,"BECCS",2669814.03638721,2669814.03638721,185736236.825325,86.0249998869006,366.283993332881,210.583215537097,1347.53306134535,43.3333333333333,38.8009100775612,1.94004550387806,46.5,172.411036062581,2.11049861358385,422.09972271696,1.3743344328,48.1354844641088,NA,188.929263101572,123.028743052789,1.33238548837437,187.855841711075
"China",200,0.02,FALSE,TRUE,150,"BEBCS",2372046.66346882,2372046.66346882,68434846.1385853,88.6596198153139,217.134230173863,141.197634400465,NA,43.3333333333333,52.6939460458064,21.4876049172528,46.5,0,1.00831079911026,201.662159822053,0.75264329023612,21.5770741887025,38.6399513527666,109.004624999122,119.987062241062,1.62534205528805,250.893262841323
"Europe",200,0.02,FALSE,TRUE,150,"BES",94122.1873903668,92890.515821834,1454601.23360132,-54.3816751715424,255.177685987391,161.505797245961,NA,43.3333333333333,30.5405906419817,1.46594835081512,71.516,0,0.856302862726815,171.260572545362,1.472501178,93.7677636933951,NA,70.3038751611762,240.8884994551,0,147.863242123301
"Europe",200,0.02,FALSE,TRUE,150,"BECCS",3174433.73111168,3172935.13685257,85143130.7351983,-42.3710170918665,306.673632473528,161.564028808843,1235.20924594289,43.3333333333333,38.8009100775612,1.94004550387806,71.516,160.069353847008,1.74107992801351,348.21598560286,1.3743344328,85.6743526345451,NA,198.151412734106,155.948522803649,1.09916662122066,187.855841711075
"Europe",200,0.02,FALSE,TRUE,150,"BEBCS",1507228.43122526,1507228.43122526,21107302.3515624,27.9860741743037,220.09662903491,72.166852915611,NA,43.3333333333333,52.6939460458064,21.4876049172528,71.516,0,0.781396143289804,156.279228657959,0.75264329023612,39.7782354940526,21.8069397266569,164.607341676477,188.871652804276,1.26421213142938,250.893262841323
"India",200,0.02,FALSE,TRUE,150,"BES",8767.74822051151,8767.74822051151,8966.12649938962,148.758004694227,148.758004694227,148.758004694227,NA,43.3333333333333,30.5405906419817,1.46594835081512,44.5,0,0.846547494615117,169.309498923023,1.472501178,55.955044764,NA,51.9568609763087,90.3747745749108,0,147.863242123301
"India",200,0.02,FALSE,TRUE,150,"BECCS",2780137.08689731,2780137.08689731,158958908.764077,166.538098251927,422.515660600024,284.90397033275,1127.51151767692,43.3333333333333,38.8009100775612,1.94004550387806,44.5,159.114047542663,2.37382210608488,474.764421217133,1.3743344328,54.4945522398098,NA,177.798792850052,102.937369442177,1.49862506697277,187.855841711075
"India",200,0.02,FALSE,TRUE,150,"BEBCS",122476.768289997,122476.768289997,1023576.8729585,151.438427336311,228.717056438062,177.558084310151,NA,43.3333333333333,52.6939460458064,21.4876049172528,44.5,0,1.14218462295988,228.436924591976,0.75264329023612,28.7228909753951,39.0798197058393,105.762892315491,104.226978157561,1.87690641187775,250.893262841323
"US",0,0.08,FALSE,TRUE,150,"BES",5591716.82549485,NA,NA,-120.758398454221,-8.25930845502111,-93.8957719651155,NA,43.3333333333333,60.7580515601347,2.91638647488646,106.56,0,0.502275542548143,0,1.472501178,76.3386660699158,NA,115.609033512788,395.940969902025,0,147.863242123301
"US",0,0.08,FALSE,TRUE,150,"BECCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,77.1912934726282,3.85956467363141,106.56,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,187.855841711075
"US",0,0.08,FALSE,TRUE,150,"BEBCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,250.893262841323
"China",0,0.08,FALSE,TRUE,150,"BES",5047265.61701538,NA,NA,-80.7244144750211,-45.3843862030211,-62.9609573806616,NA,43.3333333333333,60.7580515601347,2.91638647488646,46.5,0,0.564415181222222,0,1.472501178,47.2134806543875,NA,74.8212902516409,195.201053586963,0,147.863242123301
"China",0,0.08,FALSE,TRUE,150,"BECCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,77.1912934726282,3.85956467363141,46.5,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,187.855841711075
"China",0,0.08,FALSE,TRUE,150,"BEBCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,250.893262841323
"Europe",0,0.08,FALSE,TRUE,150,"BES",4775784.34972742,62077.7171582741,244183.980609254,-91.0154026950212,6.16967505297887,-47.562694608875,NA,43.3333333333333,60.7580515601347,2.91638647488646,71.516,0,0.165682801090056,0,1.472501178,87.6277434261666,NA,91.8100712276789,2378.73621510317,0,147.863242123301
"Europe",0,0.08,FALSE,TRUE,150,"BECCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,77.1912934726282,3.85956467363141,71.516,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,187.855841711075
"Europe",0,0.08,FALSE,TRUE,150,"BEBCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,250.893262841323
"India",0,0.08,FALSE,TRUE,150,"BES",2911381.60340781,NA,NA,-63.9994026950211,-31.6043767790211,-49.8920200028401,NA,43.3333333333333,60.7580515601347,2.91638647488646,44.5,0,0.846547494614705,0,1.472501178,58.282418032174,NA,73.4630570428115,127.78307032166,0,147.863242123301
"India",0,0.08,FALSE,TRUE,150,"BECCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,77.1912934726282,3.85956467363141,44.5,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,187.855841711075
"India",0,0.08,FALSE,TRUE,150,"BEBCS",NA,NA,NA,NA,NA,NA,NA,43.3333333333333,94.6051418517715,22.3240058517718,44.5,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,250.893262841323
"US",50,0.08,FALSE,TRUE,150,"BES",5315629.07228045,253021.542102403,293166.536016144,-103.002998453584,6.4878204141377,-68.4451389004634,NA,43.3333333333333,60.7580515601347,2.91638647488646,106.56,0,0.504272515498685,25.2136257749336,1.472501178,76.5756733596247,NA,115.609033512788,393.96576443028,0,147.863242123301
"US",50,0.08,FALSE,TRUE,150,"BECCS",166351.445890856,NA,NA,-82.7698364887458,-21.5836646506794,-59.7856908447404,105.592736285856,43.3333333333333,77.1912934726282,3.85956467363141,106.56,44.4354096096516,2.03585843759713,101.792921879856,1.3743344328,70.467655031315,NA,168.842650098748,114.701536747228,1.2852641651497,187.855841711075
"US",50,0.08,FALSE,TRUE,150,"BEBCS",109736.307323596,NA,NA,-100.453918152843,-47.5847678148008,-78.7990195344582,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,0.908698259956729,45.4349129978365,0.75264329023612,33.7576832067622,65.4975319644865,209.915663620002,247.824852849602,1.54364954510195,250.893262841323
"China",50,0.08,FALSE,TRUE,150,"BES",4882607.08611115,NA,NA,-52.5036554139181,-17.1636271419181,-34.6690933046197,NA,43.3333333333333,60.7580515601347,2.91638647488646,46.5,0,0.564415181222196,28.2207590610981,1.472501178,47.2845856693224,NA,74.8212902516409,195.201053586937,0,147.863242123301
"China",50,0.08,FALSE,TRUE,150,"BECCS",63925.8838250847,7358.01164058607,1140137.75630691,-30.3266034601143,8.93606400807732,-10.7780248568664,105.184096334819,43.3333333333333,77.1912934726282,3.85956467363141,46.5,44.3553965456119,2.11049861358501,105.524930679252,1.3743344328,55.6032991557537,NA,125.083277104277,81.4529105043381,1.33238548837438,187.855841711075
"China",50,0.08,FALSE,TRUE,150,"BEBCS",100732.647079448,NA,NA,-52.4572502682731,-9.70842347290062,-41.4658451218055,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,1.02192825446317,51.0964127231584,0.75264329023612,18.547387116785,52.3195027417942,147.625902473523,160.258898420088,1.61127112986824,250.893262841323
"Europe",50,0.08,FALSE,TRUE,150,"BES",4692217.00362857,367614.280393799,5756637.41408369,-89.7739455747075,25.1646747540257,-39.4179871603148,NA,43.3333333333333,60.7580515601347,2.91638647488646,71.516,0,0.167900487599443,8.39502437997217,1.472501178,87.37742649477,NA,91.8100712276789,2365.54161742081,0,147.863242123301
"Europe",50,0.08,FALSE,TRUE,150,"BECCS",83372.1031873008,4784.10258689709,73489.6071093179,-44.980229147424,8.32870452594682,-20.9470863611438,104.615752083085,43.3333333333333,77.1912934726282,3.85956467363141,71.516,44.2441128473463,1.62553465615987,81.2767328079943,1.3743344328,94.5871518244672,NA,143.204569642218,121.078131083545,1.02622137383834,187.855841711075
"Europe",50,0.08,FALSE,TRUE,150,"BEBCS",195.242911395454,NA,NA,-70.4637909365752,-69.882607866795,-70.1731994016851,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,0.686875845033607,34.3437922516804,0.75264329023612,31.6110181899171,52.3171378602609,180.866569342,274.351186527573,1.22049704838225,250.893262841323
"India",50,0.08,FALSE,TRUE,150,"BES",2843751.11826195,307921.761233617,12586256.8762003,-21.6720279642652,10.7229979517348,-7.59440407841358,NA,43.3333333333333,60.7580515601347,2.91638647488646,44.5,0,0.846547494614737,42.3273747307465,1.472501178,58.2526592258483,NA,73.4630570428115,127.78307032166,0,147.863242123301
"India",50,0.08,FALSE,TRUE,150,"BECCS",32510.7436540281,26710.6314389127,2445975.68518835,-5.40332890370286,25.6262914778734,8.73281864241249,93.3984610919172,43.3333333333333,77.1912934726282,3.85956467363141,44.5,42.0477298942119,2.37382210608522,118.691105304261,1.3743344328,57.6403013786228,NA,121.948911444367,70.6028423995369,1.49862506697299,187.855841711075
"India",50,0.08,FALSE,TRUE,150,"BEBCS",35119.7414918592,990.50470263866,975.861452061702,-9.02279385605806,1.59823461294872,-4.56155788698189,NA,43.3333333333333,94.6051418517715,22.3240058517718,44.5,0,1.0493642004352,52.4682100217601,0.75264329023612,29.4856292759797,74.9137505188215,114.948739073433,153.835565888476,2.02274565031168,250.893262841323
"US",100,0.08,FALSE,TRUE,150,"BES",2201345.69489426,284784.327456442,293554.318012727,-91.4675992672044,32.5437565328497,-39.1674132010841,NA,43.3333333333333,60.7580515601347,2.91638647488646,106.56,0,0.467267528066433,46.7267528066437,1.472501178,84.3402720272926,NA,115.609033512788,427.007883261745,0,147.863242123301
"US",100,0.08,FALSE,TRUE,150,"BECCS",1896221.95666549,776102.617724098,3679537.75183085,-85.1174026301286,108.099050764282,-5.91951961354955,435.485790609335,43.3333333333333,77.1912934726282,3.85956467363141,106.56,99.0952086896722,2.13944031899022,213.944031899033,1.3743344328,66.842515323348,NA,208.614482758618,134.835261715508,1.35065676703941,187.855841711075
"US",100,0.08,FALSE,TRUE,150,"BEBCS",1494149.17393557,1957.54207455203,187.295462336618,-91.3657586357037,23.4840171898603,-45.4198903755116,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,0.921817919495169,92.1817919495171,0.75264329023612,35.7896379298559,50.0978274486597,230.376491100434,243.762810818092,1.54023035747892,250.893262841323
"China",100,0.08,FALSE,TRUE,150,"BES",2282093.04502988,412998.568660853,33242061.5466866,-24.282896352815,11.057131919185,-5.66862964097328,NA,43.3333333333333,60.7580515601347,2.91638647488646,46.5,0,0.564415181221757,56.441518122189,1.472501178,48.0642902718365,NA,74.8212902516409,195.201053586876,0,147.863242123301
"China",100,0.08,FALSE,TRUE,150,"BECCS",550052.927139736,538524.000919509,57016115.6515759,-3.5259143904272,114.460994687329,37.8018110738318,433.49417484006,43.3333333333333,77.1912934726282,3.85956467363141,46.5,98.1383434065912,2.11049861358512,211.049861358485,1.3743344328,52.4411512681783,NA,164.217090226753,106.936436773811,1.3323854883745,187.855841711075
"China",100,0.08,FALSE,TRUE,150,"BEBCS",2215119.64484618,983931.701499716,44279097.095007,-24.2312623389308,43.2968272172039,-1.55244378239992,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,0.994188076760817,99.418807676082,0.75264329023612,22.5264877698936,39.9314084751651,164.085352025971,164.696826756268,1.63890514009498,250.893262841323
"Europe",100,0.08,FALSE,TRUE,150,"BES",3062365.95007969,477376.619435335,7813338.39716272,-88.5324884543939,91.2797121510726,-14.4570556921717,NA,43.3333333333333,60.7580515601347,2.91638647488646,71.516,0,0.238423237519265,23.8423237519277,1.472501178,96.8910585909286,NA,91.8100712276789,1381.79661333408,0,147.863242123301
"Europe",100,0.08,FALSE,TRUE,150,"BECCS",856369.021833044,376809.183381203,13893722.4319811,-82.5493163100232,89.9066797359292,0.53831833539925,424.011019690651,43.3333333333333,77.1912934726282,3.85956467363141,71.516,97.3325631319188,1.64079981478434,164.079981478489,1.3743344328,86.357758135126,NA,181.833049739609,152.254884389461,1.03585846892952,187.855841711075
"Europe",100,0.08,FALSE,TRUE,150,"BEBCS",857049.37781462,NA,NA,-85.6845593295201,-11.0425966550748,-69.9861962153155,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,0.764784541588112,76.4784541588106,0.75264329023612,27.7915412391149,14.1889560903058,231.525602996555,247.246348378356,1.1809336646374,250.893262841323
"India",100,0.08,FALSE,TRUE,150,"BES",2305768.66453717,2305768.66453717,120383283.841899,20.6553467664907,53.0503726824907,35.1524905219267,NA,43.3333333333333,60.7580515601347,2.91638647488646,44.5,0,0.846547494615056,84.6547494615029,1.472501178,58.6721790954255,NA,73.4630570428115,127.78307032166,0,147.863242123301
"India",100,0.08,FALSE,TRUE,150,"BECCS",489332.607933423,489332.607933423,34332500.7441017,20.6725864716531,144.317396782134,58.3666527700448,465.179233711156,43.3333333333333,77.1912934726282,3.85956467363141,44.5,106.094440353669,2.37382210608502,237.382210608542,1.3743344328,52.6297406614531,NA,168.550894870607,97.5832594641837,1.49862506697292,187.855841711075
"India",100,0.08,FALSE,TRUE,150,"BEBCS",116280.330937237,116280.330937237,5275667.17753395,20.8096834732313,54.0209758201455,41.4468291346982,NA,43.3333333333333,94.6051418517715,22.3240058517718,44.5,0,1.05321425308318,105.321425308318,0.75264329023612,29.7512792221946,67.8032723077292,124.396080600734,153.27692371931,2.01531078416337,250.893262841323
"US",150,0.08,FALSE,TRUE,150,"BES",273455.28047097,248622.412784821,280469.767209161,-82.2115548839195,35.2516215923494,22.4832121485822,NA,43.3333333333333,60.7580515601347,2.91638647488646,106.56,0,0.36755704505021,55.1335567575326,1.472501178,137.58409342607,NA,115.609033512788,520.627095402012,0,147.863242123301
"US",150,0.08,FALSE,TRUE,150,"BECCS",4324373.67825901,4102105.77799631,13899219.4655831,-65.2299829431088,237.781766179243,61.2838980418354,824.58456106782,43.3333333333333,77.1912934726282,3.85956467363141,106.56,131.863113499887,2.08030705926013,312.046058888998,1.3743344328,68.7118107989901,NA,232.457227310579,154.713068322422,1.31332516367427,187.855841711075
"US",150,0.08,FALSE,TRUE,150,"BEBCS",993887.866765411,374911.056759602,196332.946363204,-66.9967335526503,69.1450862857342,-9.92196265243428,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,0.943507730455594,141.526159568339,0.75264329023612,36.5477631015821,35.4932623811893,249.780856032578,239.623374096584,1.49195433677384,250.893262841323
"China",150,0.08,FALSE,TRUE,150,"BES",136184.951132638,136184.951132638,14428916.2485004,3.93786270828808,32.2098853258881,16.8363960112812,NA,43.3333333333333,60.7580515601347,2.91638647488646,46.5,0,0.564415181222071,84.6622771833073,1.472501178,42.3485568629945,NA,74.8212902516409,195.201053586963,0,147.863242123301
"China",150,0.08,FALSE,TRUE,150,"BECCS",1452458.0674492,1452458.0674492,130791661.548938,22.9178846349919,219.985925366581,98.5620464672271,870.49330481933,43.3333333333333,77.1912934726282,3.85956467363141,46.5,140.602588787565,2.11049861358432,316.574792037724,1.3743344328,50.1407013633037,NA,195.115133939781,127.056916885779,1.33238548837463,187.855841711075
"China",150,0.08,FALSE,TRUE,150,"BEBCS",3458622.5984341,3458622.5984341,109099836.136236,10.3421188434752,96.3020779073084,41.2146858595889,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,1.01403272028557,152.104908042837,0.75264329023612,22.8801655791854,29.6587599411046,177.734113221782,161.55278918788,1.61946298381393,250.893262841323
"Europe",150,0.08,FALSE,TRUE,150,"BES",884315.924450479,688209.381514388,17248342.8421769,-87.2910313340803,157.39474954812,25.2938192499008,NA,43.3333333333333,60.7580515601347,2.91638647488646,71.516,0,0.403963551106321,60.5945326659476,1.472501178,99.8897246189671,NA,91.8100712276789,947.114855261669,0,147.863242123301
"Europe",150,0.08,FALSE,TRUE,150,"BECCS",2366189.27475035,2110829.44339898,59022976.1351584,-85.1349908263032,171.484654945912,45.7988458795459,954.706110582845,43.3333333333333,77.1912934726282,3.85956467363141,71.516,144.624187158731,1.7149993200226,257.249898003528,1.3743344328,85.7399931811049,NA,216.243614517833,173.158806492181,1.08270159092339,187.855841711075
